"","x"
"1250","OG0001206:"
"1251","OG0001211:"
"1252","OG0001238:"
"1253","OG0001278:"
"1254","OG0001333:"
"1255","OG0001387:"
"1256","OG0001404:"
"1257","OG0001406:"
"1258","OG0001441:"
"1259","OG0001444:"
"1260","OG0001459:"
"1261","OG0001541:"
"1262","OG0001552:"
"1263","OG0001564:"
"1264","OG0000016:"
"1265","OG0000025:"
"1266","OG0000048:"
"1267","OG0000052:"
"1268","OG0000138:"
"1269","OG0000149:"
"1270","OG0000159:"
"1271","OG0000190:"
"1272","OG0000209:"
"1273","OG0000219:"
"1274","OG0000224:"
"1275","OG0000240:"
"1276","OG0000246:"
"1277","OG0000291:"
"1278","OG0000318:"
"1279","OG0000323:"
"1280","OG0000329:"
"1281","OG0000345:"
"1282","OG0000352:"
"1283","OG0000355:"
"1284","OG0000414:"
"1285","OG0000446:"
"1286","OG0000449:"
"1287","OG0000471:"
"1288","OG0000472:"
"1289","OG0000519:"
"1290","OG0000524:"
"1291","OG0000592:"
"1292","OG0000593:"
"1293","OG0000636:"
"1294","OG0000656:"
"1295","OG0000673:"
"1296","OG0000734:"
"1297","OG0000744:"
"1298","OG0000834:"
"1299","OG0000864:"
"1300","OG0000899:"
"1301","OG0000906:"
"1302","OG0000917:"
"1303","OG0000926:"
"1304","OG0000954:"
"1305","OG0001056:"
"1306","OG0001113:"
"1307","OG0001129:"
"1308","OG0001141:"
"1309","OG0001157:"
"1310","OG0001159:"
"1311","OG0001179:"
"1312","OG0001193:"
"1313","OG0001210:"
"1314","OG0001235:"
"1315","OG0001244:"
"1316","OG0001247:"
"1317","OG0001261:"
"1318","OG0001291:"
"1319","OG0001305:"
"1320","OG0000012:"
"1321","OG0000028:"
"1322","OG0000030:"
"1323","OG0000085:"
"1324","OG0000088:"
"1325","OG0000102:"
"1326","OG0000150:"
"1327","OG0000223:"
"1328","OG0000236:"
"1329","OG0000252:"
"1330","OG0000275:"
"1331","OG0000285:"
"1332","OG0000292:"
"1333","OG0000308:"
"1334","OG0000336:"
"1335","OG0000340:"
"1336","OG0000368:"
"1337","OG0000369:"
"1338","OG0000386:"
"1339","OG0000408:"
"1340","OG0000434:"
"1341","OG0000435:"
"1342","OG0000452:"
"1343","OG0000460:"
"1344","OG0000482:"
"1345","OG0000501:"
"1346","OG0000506:"
"1347","OG0000514:"
"1348","OG0000560:"
"1349","OG0000587:"
"1350","OG0000632:"
"1351","OG0000788:"
"1352","OG0000821:"
"1353","OG0000888:"
"1354","OG0000922:"
"1355","OG0000930:"
"1356","OG0000969:"
"1357","OG0001049:"
"1358","OG0001068:"
"1359","OG0000084:"
"1360","OG0000092:"
"1361","OG0000095:"
"1362","OG0000111:"
"1363","OG0000154:"
"1364","OG0000172:"
"1365","OG0000179:"
"1366","OG0000194:"
"1367","OG0000289:"
"1368","OG0000296:"
"1369","OG0000298:"
"1370","OG0000302:"
"1371","OG0000309:"
"1372","OG0000332:"
"1373","OG0000333:"
"1374","OG0000339:"
"1375","OG0000361:"
"1376","OG0000380:"
"1377","OG0000409:"
"1378","OG0000415:"
"1379","OG0000423:"
"1380","OG0000425:"
"1381","OG0000443:"
"1382","OG0000454:"
"1383","OG0000481:"
"1384","OG0000496:"
"1385","OG0000497:"
"1386","OG0000517:"
"1387","OG0000528:"
"1388","OG0000529:"
"1389","OG0000533:"
"1390","OG0000549:"
"1391","OG0000574:"
"1392","OG0000637:"
"1393","OG0000717:"
"1394","OG0000751:"
"1395","OG0000753:"
"1396","OG0000757:"
"1397","OG0000766:"
"1398","OG0000817:"
"1399","OG0000837:"
"1400","OG0000848:"
"1401","OG0000861:"
"1402","OG0000886:"
"1403","OG0000937:"
"1404","OG0000981:"
"1405","OG0000010:"
"1406","OG0000027:"
"1407","OG0000036:"
"1408","OG0000038:"
"1409","OG0000062:"
"1410","OG0000077:"
"1411","OG0000110:"
"1412","OG0000116:"
"1413","OG0000148:"
"1414","OG0000192:"
"1415","OG0000196:"
"1416","OG0000226:"
"1417","OG0000273:"
"1418","OG0000274:"
"1419","OG0000311:"
"1420","OG0000331:"
"1421","OG0000338:"
"1422","OG0000359:"
"1423","OG0000362:"
"1424","OG0000403:"
"1425","OG0000440:"
"1426","OG0000465:"
"1427","OG0000515:"
"1428","OG0000554:"
"1429","OG0000563:"
"1430","OG0000608:"
"1431","OG0000609:"
"1432","OG0000618:"
"1433","OG0000626:"
"1434","OG0000627:"
"1435","OG0000631:"
"1436","OG0000663:"
"1437","OG0000690:"
"1438","OG0000769:"
"1439","OG0000774:"
"1440","OG0000799:"
"1441","OG0000802:"
"1442","OG0000842:"
"1443","OG0000868:"
"1444","OG0000152:"
"1445","OG0000199:"
"1446","OG0000244:"
"1447","OG0000254:"
"1448","OG0000294:"
"1449","OG0000377:"
"1450","OG0000382:"
"1451","OG0000444:"
"1452","OG0000448:"
"1453","OG0000464:"
"1454","OG0000469:"
"1455","OG0000547:"
"1456","OG0000573:"
"1457","OG0000582:"
"1458","OG0000699:"
"1459","OG0000097:"
"1460","OG0000119:"
"1461","OG0000262:"
"1462","OG0000287:"
"1463","OG0000313:"
"1464","OG0000334:"
"1465","OG0000354:"
"1466","OG0000378:"
"1467","OG0000381:"
"1468","OG0000389:"
"1469","OG0000402:"
"1470","OG0000407:"
"1471","OG0000494:"
"1472","OG0000525:"
"1473","OG0000601:"
"1474","OG0000614:"
"1475","OG0000622:"
"1476","OG0000623:"
"1477","OG0000670:"
"1478","OG0000688:"
"1479","OG0000721:"
"1480","OG0000033:"
"1481","OG0000055:"
"1482","OG0000067:"
"1483","OG0000129:"
"1484","OG0000171:"
"1485","OG0000225:"
"1486","OG0000247:"
"1487","OG0000260:"
"1488","OG0000266:"
"1489","OG0000270:"
"1490","OG0000280:"
"1491","OG0000286:"
"1492","OG0000351:"
"1493","OG0000353:"
"1494","OG0000371:"
"1495","OG0000373:"
"1496","OG0000374:"
"1497","OG0000375:"
"1498","OG0000400:"
"1499","OG0000447:"
"1500","OG0000473:"
"1501","OG0000474:"
"1502","OG0000621:"
"1503","OG0000638:"
"1504","OG0000050:"
"1505","OG0000135:"
"1506","OG0000158:"
"1507","OG0000175:"
"1508","OG0000184:"
"1509","OG0000201:"
"1510","OG0000208:"
"1511","OG0000271:"
"1512","OG0000279:"
"1513","OG0000299:"
"1514","OG0000363:"
"1515","OG0000379:"
"1516","OG0000422:"
"1517","OG0000475:"
"1518","OG0000000:"
"1519","OG0000034:"
"1520","OG0000090:"
"1521","OG0000134:"
"1522","OG0000146:"
"1523","OG0000169:"
"1524","OG0000178:"
"1525","OG0000189:"
"1526","OG0000211:"
"1527","OG0000221:"
"1528","OG0000241:"
"1529","OG0000251:"
"1530","OG0000269:"
"1531","OG0000278:"
"1532","OG0000281:"
"1533","OG0000282:"
"1534","OG0000300:"
"1535","OG0000330:"
"1536","OG0000344:"
"1537","OG0000347:"
"1538","OG0000376:"
"1539","OG0000114:"
"1540","OG0000160:"
"1541","OG0000200:"
"1542","OG0000228:"
"1543","OG0000094:"
"1544","OG0000123:"
"1545","OG0000141:"
"1546","OG0000147:"
"1547","OG0000113:"
"1548","OG0000117:"
"1549","OG0000145:"
"1550","OG0000086:"
"1551","OG0000107:"
"1552","OG0000151:"
"1553","OG0000091:"
"1554","OG0000131:"
"1555","OG0000133:"
"1556","OG0000078:"
"1557","OG0000093:"
"1558","OG0000124:"
"1559","OG0000008:"
"1560","OG0000049:"
"1561","OG0000098:"
"1562","OG0000061:"
"1563","OG0000005:"
"1564","OG0000029:"
"1565","OG0000054:"
"1566","OG0000009:"
"1567","OG0000022:"
"1568","OG0000039:"
"1569","OG0000019:"
"1570","OG0000011:"
"1571","OG0000018:"
