"","rn","V1"
"2072","OG0002071:",20
"2073","OG0002072:",20
"2074","OG0002073:",20
"2075","OG0002074:",13
"2076","OG0002075:",19
"2077","OG0002076:",13
"2078","OG0002077:",14
"2079","OG0002078:",4
"2080","OG0002079:",15
"2081","OG0002080:",17
"2082","OG0002081:",15
"2083","OG0002082:",17
"2084","OG0002083:",16
"2085","OG0002084:",15
"2086","OG0002085:",13
"2087","OG0002086:",18
"2088","OG0002087:",10
"2089","OG0002088:",16
"2090","OG0002089:",14
"2091","OG0002090:",17
"2092","OG0002091:",15
"2093","OG0002092:",13
"2094","OG0002093:",18
"2095","OG0002094:",14
"2096","OG0002095:",19
"2097","OG0002096:",17
"2098","OG0002097:",18
"2099","OG0002098:",19
"2100","OG0002099:",17
"2101","OG0002100:",15
"2102","OG0002101:",14
"2103","OG0002102:",17
"2104","OG0002103:",17
"2105","OG0002104:",19
"2106","OG0002105:",18
"2107","OG0002106:",16
"2108","OG0002107:",13
"2109","OG0002108:",15
"2110","OG0002109:",16
"2111","OG0002110:",13
"2112","OG0002111:",17
"2113","OG0002112:",17
"2114","OG0002113:",17
"2115","OG0002114:",17
"2116","OG0002115:",17
"2117","OG0002116:",17
"2118","OG0002117:",20
"2119","OG0002118:",16
"2120","OG0002119:",19
"2121","OG0002120:",17
"2122","OG0002121:",19
"2123","OG0002122:",19
"2124","OG0002123:",18
"2125","OG0002124:",17
"2126","OG0002125:",15
"2127","OG0002126:",16
"2128","OG0002127:",18
"2129","OG0002128:",15
"2130","OG0002129:",16
"2131","OG0002130:",16
"2132","OG0002131:",16
"2133","OG0002132:",16
"2134","OG0002133:",16
"2135","OG0002134:",11
"2136","OG0002135:",16
"2137","OG0002136:",16
"2138","OG0002137:",16
"2139","OG0002138:",17
"2140","OG0002139:",16
"2141","OG0002140:",16
"2142","OG0002141:",14
"2143","OG0002142:",14
"2144","OG0002143:",12
"2145","OG0002144:",12
"2146","OG0002145:",15
"2147","OG0002146:",13
"2148","OG0002147:",16
"2149","OG0002148:",19
"2150","OG0002149:",18
"2151","OG0002150:",18
"2152","OG0002151:",16
"2153","OG0002152:",16
"2154","OG0002153:",17
"2155","OG0002154:",17
"2156","OG0002155:",18
"2157","OG0002156:",17
"2158","OG0002157:",15
"2159","OG0002158:",14
"2160","OG0002159:",17
"2161","OG0002160:",18
"2162","OG0002161:",16
"2163","OG0002162:",16
"2164","OG0002163:",16
"2165","OG0002164:",16
"2166","OG0002165:",16
"2167","OG0002166:",16
"2168","OG0002167:",16
"2169","OG0002168:",17
"2170","OG0002169:",18
"2171","OG0002170:",15
"2172","OG0002171:",16
"2173","OG0002172:",16
"2174","OG0002173:",18
"2175","OG0002174:",16
"2176","OG0002175:",16
"2177","OG0002176:",16
"2178","OG0002177:",16
"2179","OG0002178:",14
"2180","OG0002179:",18
"2181","OG0002180:",16
"2182","OG0002181:",18
"2183","OG0002182:",18
"2184","OG0002183:",16
"2185","OG0002184:",13
"2186","OG0002185:",15
"2187","OG0002186:",9
"2188","OG0002187:",8
"2189","OG0002188:",16
"2190","OG0002189:",16
"2191","OG0002190:",15
"2192","OG0002191:",15
"2193","OG0002192:",15
"2194","OG0002193:",15
"2195","OG0002194:",15
"2196","OG0002195:",13
"2197","OG0002196:",15
"2198","OG0002197:",17
"2199","OG0002198:",16
"2200","OG0002199:",14
"2201","OG0002200:",18
"2202","OG0002201:",15
"2203","OG0002202:",18
"2204","OG0002203:",16
"2205","OG0002204:",17
"2206","OG0002205:",10
"2207","OG0002206:",8
"2208","OG0002207:",17
"2209","OG0002208:",14
"2210","OG0002209:",8
"2211","OG0002210:",13
"2212","OG0002211:",15
"2213","OG0002212:",16
"2214","OG0002213:",15
"2215","OG0002214:",15
"2216","OG0002215:",15
"2217","OG0002216:",17
"2218","OG0002217:",17
"2219","OG0002218:",11
"2220","OG0002219:",13
"2221","OG0002220:",14
"2222","OG0002221:",15
"2223","OG0002222:",15
"2224","OG0002223:",12
"2225","OG0002224:",12
"2226","OG0002225:",15
"2227","OG0002226:",16
"2228","OG0002227:",16
"2229","OG0002228:",15
"2230","OG0002229:",18
"2231","OG0002230:",18
"2232","OG0002231:",18
"2233","OG0002232:",18
"2234","OG0002233:",15
"2235","OG0002234:",10
"2236","OG0002235:",17
"2237","OG0002236:",6
"2238","OG0002237:",17
"2239","OG0002238:",16
"2240","OG0002239:",15
"2241","OG0002240:",16
"2242","OG0002241:",17
"2243","OG0002242:",13
"2244","OG0002243:",17
"2245","OG0002244:",17
"2246","OG0002245:",17
"2247","OG0002246:",15
"2248","OG0002247:",15
"2249","OG0002248:",17
"2250","OG0002249:",8
"2251","OG0002250:",10
"2252","OG0002251:",7
"2253","OG0002252:",3
"2254","OG0002253:",14
"2255","OG0002254:",16
"2256","OG0002255:",10
"2257","OG0002256:",10
"2258","OG0002257:",16
"2259","OG0002258:",16
"2260","OG0002259:",15
"2261","OG0002260:",14
"2262","OG0002261:",13
"2263","OG0002262:",15
"2264","OG0002263:",16
"2265","OG0002264:",17
"2266","OG0002265:",10
"2267","OG0002266:",15
"2268","OG0002267:",15
"2269","OG0002268:",15
"2270","OG0002269:",13
"2271","OG0002270:",11
"2272","OG0002271:",13
"2273","OG0002272:",15
"2274","OG0002273:",14
"2275","OG0002274:",14
"2276","OG0002275:",14
"2277","OG0002276:",15
"2278","OG0002277:",14
"2279","OG0002278:",14
"2280","OG0002279:",15
"2281","OG0002280:",15
"2282","OG0002281:",10
"2283","OG0002282:",16
"2284","OG0002283:",15
"2285","OG0002284:",10
"2286","OG0002285:",15
"2287","OG0002286:",16
"2288","OG0002287:",16
"2289","OG0002288:",16
"2290","OG0002289:",16
"2291","OG0002290:",16
"2292","OG0002291:",16
"2293","OG0002292:",10
"2294","OG0002293:",16
"2295","OG0002294:",16
"2296","OG0002295:",15
"2297","OG0002296:",11
"2298","OG0002297:",14
"2299","OG0002298:",14
"2300","OG0002299:",10
"2301","OG0002300:",14
"2302","OG0002301:",15
"2303","OG0002302:",15
"2304","OG0002303:",15
"2305","OG0002304:",14
"2306","OG0002305:",14
"2307","OG0002306:",14
"2308","OG0002307:",7
"2309","OG0002308:",13
"2310","OG0002309:",13
"2311","OG0002310:",9
"2312","OG0002311:",14
"2313","OG0002312:",10
"2314","OG0002313:",9
"2315","OG0002314:",14
"2316","OG0002315:",14
"2317","OG0002316:",13
"2318","OG0002317:",11
"2319","OG0002318:",13
"2320","OG0002319:",15
"2321","OG0002320:",15
"2322","OG0002321:",15
"2323","OG0002322:",15
"2324","OG0002323:",15
"2325","OG0002324:",15
"2326","OG0002325:",15
"2327","OG0002326:",15
"2328","OG0002327:",15
"2329","OG0002328:",15
"2330","OG0002329:",15
"2331","OG0002330:",15
"2332","OG0002331:",16
"2333","OG0002332:",5
"2334","OG0002333:",13
"2335","OG0002334:",12
"2336","OG0002335:",15
"2337","OG0002336:",14
"2338","OG0002337:",12
"2339","OG0002338:",13
"2340","OG0002339:",13
"2341","OG0002340:",13
"2342","OG0002341:",11
"2343","OG0002342:",15
"2344","OG0002343:",13
"2345","OG0002344:",15
"2346","OG0002345:",15
"2347","OG0002346:",15
"2348","OG0002347:",15
"2349","OG0002348:",15
"2350","OG0002349:",15
"2351","OG0002350:",15
"2352","OG0002351:",14
"2353","OG0002352:",15
"2354","OG0002353:",16
"2355","OG0002354:",15
"2356","OG0002355:",15
"2357","OG0002356:",13
"2358","OG0002357:",7
"2359","OG0002358:",13
"2360","OG0002359:",12
"2361","OG0002360:",11
"2362","OG0002361:",8
"2363","OG0002362:",12
"2364","OG0002363:",13
"2365","OG0002364:",12
"2366","OG0002365:",12
"2367","OG0002366:",11
"2368","OG0002367:",12
"2369","OG0002368:",14
"2370","OG0002369:",14
"2371","OG0002370:",14
"2372","OG0002371:",14
"2373","OG0002372:",12
"2374","OG0002373:",14
"2375","OG0002374:",12
"2376","OG0002375:",14
"2377","OG0002376:",13
"2378","OG0002377:",14
"2379","OG0002378:",14
"2380","OG0002379:",13
"2381","OG0002380:",14
"2382","OG0002381:",12
"2383","OG0002382:",12
"2384","OG0002383:",14
"2385","OG0002384:",14
"2386","OG0002385:",11
"2387","OG0002386:",14
"2388","OG0002387:",13
"2389","OG0002388:",14
"2390","OG0002389:",9
"2391","OG0002390:",9
"2392","OG0002391:",12
"2393","OG0002392:",8
"2394","OG0002393:",13
"2395","OG0002394:",13
"2396","OG0002395:",12
"2397","OG0002396:",12
"2398","OG0002397:",13
"2399","OG0002398:",14
"2400","OG0002399:",14
"2401","OG0002400:",12
"2402","OG0002401:",12
"2403","OG0002402:",12
"2404","OG0002403:",11
"2405","OG0002404:",12
"2406","OG0002405:",11
"2407","OG0002406:",12
"2408","OG0002407:",12
"2409","OG0002408:",13
"2410","OG0002409:",13
"2411","OG0002410:",13
"2412","OG0002411:",9
"2413","OG0002412:",11
"2414","OG0002413:",11
"2415","OG0002414:",13
"2416","OG0002415:",15
"2417","OG0002416:",15
"2418","OG0002417:",11
"2419","OG0002418:",14
"2420","OG0002419:",15
"2421","OG0002420:",14
"2422","OG0002421:",12
"2423","OG0002422:",12
"2424","OG0002423:",13
"2425","OG0002424:",13
"2426","OG0002425:",14
"2427","OG0002426:",14
"2428","OG0002427:",14
"2429","OG0002428:",14
"2430","OG0002429:",13
"2431","OG0002430:",13
"2432","OG0002431:",13
"2433","OG0002432:",14
"2434","OG0002433:",10
"2435","OG0002434:",11
"2436","OG0002435:",12
"2437","OG0002436:",7
"2438","OG0002437:",11
"2439","OG0002438:",10
"2440","OG0002439:",11
"2441","OG0002440:",11
"2442","OG0002441:",10
"2443","OG0002442:",11
"2444","OG0002443:",11
"2445","OG0002444:",12
"2446","OG0002445:",12
"2447","OG0002446:",12
"2448","OG0002447:",12
"2449","OG0002448:",12
"2450","OG0002449:",12
"2451","OG0002450:",12
"2452","OG0002451:",12
"2453","OG0002452:",13
"2454","OG0002453:",12
"2455","OG0002454:",12
"2456","OG0002455:",12
"2457","OG0002456:",12
"2458","OG0002457:",12
"2459","OG0002458:",12
"2460","OG0002459:",12
"2461","OG0002460:",12
"2462","OG0002461:",12
"2463","OG0002462:",12
"2464","OG0002463:",12
"2465","OG0002464:",12
"2466","OG0002465:",12
"2467","OG0002466:",12
"2468","OG0002467:",12
"2469","OG0002468:",11
"2470","OG0002469:",14
"2471","OG0002470:",11
"2472","OG0002471:",10
"2473","OG0002472:",11
"2474","OG0002473:",13
"2475","OG0002474:",12
"2476","OG0002475:",10
"2477","OG0002476:",11
"2478","OG0002477:",11
"2479","OG0002478:",12
"2480","OG0002479:",12
"2481","OG0002480:",11
"2482","OG0002481:",12
"2483","OG0002482:",11
"2484","OG0002483:",12
"2485","OG0002484:",12
"2486","OG0002485:",12
"2487","OG0002486:",12
"2488","OG0002487:",11
"2489","OG0002488:",11
"2490","OG0002489:",12
"2491","OG0002490:",6
"2492","OG0002491:",10
"2493","OG0002492:",12
"2494","OG0002493:",10
"2495","OG0002494:",11
"2496","OG0002495:",11
"2497","OG0002496:",11
"2498","OG0002497:",12
"2499","OG0002498:",12
"2500","OG0002499:",11
"2501","OG0002500:",12
"2502","OG0002501:",11
"2503","OG0002502:",8
"2504","OG0002503:",12
"2505","OG0002504:",12
"2506","OG0002505:",12
"2507","OG0002506:",6
"2508","OG0002507:",12
"2509","OG0002508:",12
"2510","OG0002509:",9
"2511","OG0002510:",14
"2512","OG0002511:",12
"2513","OG0002512:",12
"2514","OG0002513:",6
"2515","OG0002514:",12
"2516","OG0002515:",10
"2517","OG0002516:",12
"2518","OG0002517:",9
"2519","OG0002518:",11
"2520","OG0002519:",4
"2521","OG0002520:",11
"2522","OG0002521:",12
"2523","OG0002522:",11
"2524","OG0002523:",12
"2525","OG0002524:",7
"2526","OG0002525:",13
"2527","OG0002526:",13
"2528","OG0002527:",8
"2529","OG0002528:",12
"2530","OG0002529:",6
"2531","OG0002530:",11
"2532","OG0002531:",13
"2533","OG0002532:",14
"2534","OG0002533:",12
"2535","OG0002534:",14
"2536","OG0002535:",12
"2537","OG0002536:",13
"2538","OG0002537:",14
"2539","OG0002538:",11
"2540","OG0002539:",13
"2541","OG0002540:",12
"2542","OG0002541:",10
"2543","OG0002542:",8
"2544","OG0002543:",11
"2545","OG0002544:",10
"2546","OG0002545:",11
"2547","OG0002546:",8
"2548","OG0002547:",10
"2549","OG0002548:",9
"2550","OG0002549:",9
"2551","OG0002550:",11
"2552","OG0002551:",12
"2553","OG0002552:",10
"2554","OG0002553:",13
"2555","OG0002554:",13
"2556","OG0002555:",11
"2557","OG0002556:",10
"2558","OG0002557:",9
"2559","OG0002558:",11
"2560","OG0002559:",13
"2561","OG0002560:",10
"2562","OG0002561:",11
"2563","OG0002562:",10
"2564","OG0002563:",13
"2565","OG0002564:",11
"2566","OG0002565:",9
"2567","OG0002566:",9
"2568","OG0002567:",11
"2569","OG0002568:",11
"2570","OG0002569:",11
"2571","OG0002570:",11
"2572","OG0002571:",11
"2573","OG0002572:",11
"2574","OG0002573:",11
"2575","OG0002574:",11
"2576","OG0002575:",11
"2577","OG0002576:",11
"2578","OG0002577:",9
"2579","OG0002578:",11
"2580","OG0002579:",11
"2581","OG0002580:",6
"2582","OG0002581:",11
"2583","OG0002582:",11
"2584","OG0002583:",11
"2585","OG0002584:",11
"2586","OG0002585:",9
"2587","OG0002586:",11
"2588","OG0002587:",11
"2589","OG0002588:",10
"2590","OG0002589:",13
"2591","OG0002590:",10
"2592","OG0002591:",11
"2593","OG0002592:",11
"2594","OG0002593:",11
"2595","OG0002594:",10
"2596","OG0002595:",13
"2597","OG0002596:",7
"2598","OG0002597:",5
"2599","OG0002598:",12
"2600","OG0002599:",12
"2601","OG0002600:",11
"2602","OG0002601:",10
"2603","OG0002602:",10
"2604","OG0002603:",10
"2605","OG0002604:",12
"2606","OG0002605:",11
"2607","OG0002606:",7
"2608","OG0002607:",10
"2609","OG0002608:",11
"2610","OG0002609:",11
"2611","OG0002610:",11
"2612","OG0002611:",11
"2613","OG0002612:",13
"2614","OG0002613:",11
"2615","OG0002614:",12
"2616","OG0002615:",13
"2617","OG0002616:",12
"2618","OG0002617:",12
"2619","OG0002618:",12
"2620","OG0002619:",11
"2621","OG0002620:",13
"2622","OG0002621:",11
"2623","OG0002622:",13
"2624","OG0002623:",11
"2625","OG0002624:",12
"2626","OG0002625:",11
"2627","OG0002626:",12
"2628","OG0002627:",12
"2629","OG0002628:",13
"2630","OG0002629:",13
"2631","OG0002630:",13
"2632","OG0002631:",13
"2633","OG0002632:",12
"2634","OG0002633:",12
"2635","OG0002634:",12
"2636","OG0002635:",12
"2637","OG0002636:",12
"2638","OG0002637:",12
"2639","OG0002638:",12
"2640","OG0002639:",12
"2641","OG0002640:",12
"2642","OG0002641:",11
"2643","OG0002642:",11
"2644","OG0002643:",11
"2645","OG0002644:",11
"2646","OG0002645:",10
"2647","OG0002646:",10
"2648","OG0002647:",6
"2649","OG0002648:",11
"2650","OG0002649:",10
"2651","OG0002650:",5
"2652","OG0002651:",4
"2653","OG0002652:",7
"2654","OG0002653:",10
"2655","OG0002654:",9
"2656","OG0002655:",8
"2657","OG0002656:",10
"2658","OG0002657:",7
"2659","OG0002658:",9
"2660","OG0002659:",9
"2661","OG0002660:",9
"2662","OG0002661:",10
"2663","OG0002662:",9
"2664","OG0002663:",11
"2665","OG0002664:",11
"2666","OG0002665:",11
"2667","OG0002666:",11
"2668","OG0002667:",11
"2669","OG0002668:",11
"2670","OG0002669:",11
"2671","OG0002670:",11
"2672","OG0002671:",12
"2673","OG0002672:",8
"2674","OG0002673:",10
"2675","OG0002674:",10
"2676","OG0002675:",8
"2677","OG0002676:",12
"2678","OG0002677:",10
"2679","OG0002678:",8
"2680","OG0002679:",10
"2681","OG0002680:",9
"2682","OG0002681:",10
"2683","OG0002682:",10
"2684","OG0002683:",8
"2685","OG0002684:",7
"2686","OG0002685:",12
"2687","OG0002686:",8
"2688","OG0002687:",9
"2689","OG0002688:",10
"2690","OG0002689:",10
"2691","OG0002690:",10
"2692","OG0002691:",8
"2693","OG0002692:",7
"2694","OG0002693:",9
"2695","OG0002694:",10
"2696","OG0002695:",11
"2697","OG0002696:",10
"2698","OG0002697:",11
"2699","OG0002698:",10
"2700","OG0002699:",9
"2701","OG0002700:",10
"2702","OG0002701:",10
"2703","OG0002702:",10
"2704","OG0002703:",9
"2705","OG0002704:",10
"2706","OG0002705:",10
"2707","OG0002706:",10
"2708","OG0002707:",10
"2709","OG0002708:",10
"2710","OG0002709:",10
"2711","OG0002710:",10
"2712","OG0002711:",12
"2713","OG0002712:",8
"2714","OG0002713:",10
"2715","OG0002714:",7
"2716","OG0002715:",7
"2717","OG0002716:",9
"2718","OG0002717:",9
"2719","OG0002718:",11
"2720","OG0002719:",8
"2721","OG0002720:",10
"2722","OG0002721:",9
"2723","OG0002722:",6
"2724","OG0002723:",9
"2725","OG0002724:",10
"2726","OG0002725:",10
"2727","OG0002726:",10
"2728","OG0002727:",10
"2729","OG0002728:",9
"2730","OG0002729:",10
"2731","OG0002730:",10
"2732","OG0002731:",9
"2733","OG0002732:",10
"2734","OG0002733:",11
"2735","OG0002734:",11
"2736","OG0002735:",10
"2737","OG0002736:",8
"2738","OG0002737:",10
"2739","OG0002738:",4
"2740","OG0002739:",10
"2741","OG0002740:",11
"2742","OG0002741:",12
"2743","OG0002742:",12
"2744","OG0002743:",10
"2745","OG0002744:",9
"2746","OG0002745:",11
"2747","OG0002746:",10
"2748","OG0002747:",10
"2749","OG0002748:",9
"2750","OG0002749:",10
"2751","OG0002750:",9
"2752","OG0002751:",12
"2753","OG0002752:",11
"2754","OG0002753:",11
"2755","OG0002754:",11
"2756","OG0002755:",11
"2757","OG0002756:",11
"2758","OG0002757:",11
"2759","OG0002758:",11
"2760","OG0002759:",11
"2761","OG0002760:",11
"2762","OG0002761:",12
"2763","OG0002762:",11
"2764","OG0002763:",12
"2765","OG0002764:",11
"2766","OG0002765:",12
"2767","OG0002766:",12
"2768","OG0002767:",11
"2769","OG0002768:",11
"2770","OG0002769:",10
"2771","OG0002770:",11
"2772","OG0002771:",11
"2773","OG0002772:",11
"2774","OG0002773:",10
"2775","OG0002774:",9
"2776","OG0002775:",10
"2777","OG0002776:",9
"2778","OG0002777:",10
"2779","OG0002778:",9
"2780","OG0002779:",9
"2781","OG0002780:",8
"2782","OG0002781:",8
"2783","OG0002782:",4
"2784","OG0002783:",8
"2785","OG0002784:",9
"2786","OG0002785:",8
"2787","OG0002786:",10
"2788","OG0002787:",8
"2789","OG0002788:",8
"2790","OG0002789:",9
"2791","OG0002790:",8
"2792","OG0002791:",10
"2793","OG0002792:",10
"2794","OG0002793:",10
"2795","OG0002794:",9
"2796","OG0002795:",6
"2797","OG0002796:",6
"2798","OG0002797:",7
"2799","OG0002798:",9
"2800","OG0002799:",11
"2801","OG0002800:",10
"2802","OG0002801:",10
"2803","OG0002802:",10
"2804","OG0002803:",7
"2805","OG0002804:",9
"2806","OG0002805:",8
"2807","OG0002806:",10
"2808","OG0002807:",9
"2809","OG0002808:",6
"2810","OG0002809:",9
"2811","OG0002810:",9
"2812","OG0002811:",8
"2813","OG0002812:",9
"2814","OG0002813:",8
"2815","OG0002814:",9
"2816","OG0002815:",10
"2817","OG0002816:",9
"2818","OG0002817:",8
"2819","OG0002818:",9
"2820","OG0002819:",9
"2821","OG0002820:",10
"2822","OG0002821:",9
"2823","OG0002822:",8
"2824","OG0002823:",6
"2825","OG0002824:",9
"2826","OG0002825:",9
"2827","OG0002826:",7
"2828","OG0002827:",9
"2829","OG0002828:",9
"2830","OG0002829:",9
"2831","OG0002830:",10
"2832","OG0002831:",9
"2833","OG0002832:",9
"2834","OG0002833:",8
"2835","OG0002834:",9
"2836","OG0002835:",9
"2837","OG0002836:",9
"2838","OG0002837:",8
"2839","OG0002838:",10
"2840","OG0002839:",8
"2841","OG0002840:",9
"2842","OG0002841:",11
"2843","OG0002842:",9
"2844","OG0002843:",9
"2845","OG0002844:",10
"2846","OG0002845:",10
"2847","OG0002846:",9
"2848","OG0002847:",10
"2849","OG0002848:",8
"2850","OG0002849:",9
"2851","OG0002850:",8
"2852","OG0002851:",8
"2853","OG0002852:",8
"2854","OG0002853:",9
"2855","OG0002854:",7
"2856","OG0002855:",9
"2857","OG0002856:",9
"2858","OG0002857:",11
"2859","OG0002858:",11
"2860","OG0002859:",11
"2861","OG0002860:",11
"2862","OG0002861:",10
"2863","OG0002862:",11
"2864","OG0002863:",10
"2865","OG0002864:",10
"2866","OG0002865:",10
"2867","OG0002866:",8
"2868","OG0002867:",10
"2869","OG0002868:",10
"2870","OG0002869:",10
"2871","OG0002870:",10
"2872","OG0002871:",10
"2873","OG0002872:",10
"2874","OG0002873:",10
"2875","OG0002874:",10
"2876","OG0002875:",10
"2877","OG0002876:",10
"2878","OG0002877:",10
"2879","OG0002878:",10
"2880","OG0002879:",9
"2881","OG0002880:",10
"2882","OG0002881:",9
"2883","OG0002882:",10
"2884","OG0002883:",11
"2885","OG0002884:",10
"2886","OG0002885:",10
"2887","OG0002886:",11
"2888","OG0002887:",11
"2889","OG0002888:",10
"2890","OG0002889:",10
"2891","OG0002890:",10
"2892","OG0002891:",10
"2893","OG0002892:",9
"2894","OG0002893:",10
"2895","OG0002894:",11
"2896","OG0002895:",9
"2897","OG0002896:",9
"2898","OG0002897:",6
"2899","OG0002898:",9
"2900","OG0002899:",9
"2901","OG0002900:",9
"2902","OG0002901:",7
"2903","OG0002902:",9
"2904","OG0002903:",9
"2905","OG0002904:",9
"2906","OG0002905:",3
"2907","OG0002906:",7
"2908","OG0002907:",7
"2909","OG0002908:",8
"2910","OG0002909:",8
"2911","OG0002910:",8
"2912","OG0002911:",8
"2913","OG0002912:",8
"2914","OG0002913:",6
"2915","OG0002914:",8
"2916","OG0002915:",7
"2917","OG0002916:",8
"2918","OG0002917:",8
"2919","OG0002918:",9
"2920","OG0002919:",6
"2921","OG0002920:",6
"2922","OG0002921:",8
"2923","OG0002922:",8
"2924","OG0002923:",8
"2925","OG0002924:",8
"2926","OG0002925:",8
"2927","OG0002926:",8
"2928","OG0002927:",9
"2929","OG0002928:",8
"2930","OG0002929:",8
"2931","OG0002930:",8
"2932","OG0002931:",8
"2933","OG0002932:",8
"2934","OG0002933:",8
"2935","OG0002934:",8
"2936","OG0002935:",8
"2937","OG0002936:",5
"2938","OG0002937:",10
"2939","OG0002938:",7
"2940","OG0002939:",6
"2941","OG0002940:",4
"2942","OG0002941:",6
"2943","OG0002942:",8
"2944","OG0002943:",8
"2945","OG0002944:",9
"2946","OG0002945:",7
"2947","OG0002946:",8
"2948","OG0002947:",8
"2949","OG0002948:",8
"2950","OG0002949:",8
"2951","OG0002950:",9
"2952","OG0002951:",8
"2953","OG0002952:",9
"2954","OG0002953:",8
"2955","OG0002954:",8
"2956","OG0002955:",6
"2957","OG0002956:",8
"2958","OG0002957:",8
"2959","OG0002958:",9
"2960","OG0002959:",8
"2961","OG0002960:",8
"2962","OG0002961:",8
"2963","OG0002962:",7
"2964","OG0002963:",8
"2965","OG0002964:",8
"2966","OG0002965:",8
"2967","OG0002966:",8
"2968","OG0002967:",8
"2969","OG0002968:",8
"2970","OG0002969:",8
"2971","OG0002970:",8
"2972","OG0002971:",5
"2973","OG0002972:",9
"2974","OG0002973:",5
"2975","OG0002974:",8
"2976","OG0002975:",9
"2977","OG0002976:",9
"2978","OG0002977:",9
"2979","OG0002978:",9
"2980","OG0002979:",9
"2981","OG0002980:",9
"2982","OG0002981:",7
"2983","OG0002982:",8
"2984","OG0002983:",9
"2985","OG0002984:",6
"2986","OG0002985:",8
"2987","OG0002986:",7
"2988","OG0002987:",9
"2989","OG0002988:",7
"2990","OG0002989:",9
"2991","OG0002990:",8
"2992","OG0002991:",8
"2993","OG0002992:",6
"2994","OG0002993:",6
"2995","OG0002994:",8
"2996","OG0002995:",8
"2997","OG0002996:",8
"2998","OG0002997:",7
"2999","OG0002998:",8
"3000","OG0002999:",10
"3001","OG0003000:",9
"3002","OG0003001:",7
"3003","OG0003002:",9
"3004","OG0003003:",8
"3005","OG0003004:",8
"3006","OG0003005:",10
"3007","OG0003006:",9
"3008","OG0003007:",9
"3009","OG0003008:",9
"3010","OG0003009:",8
"3011","OG0003010:",8
"3012","OG0003011:",8
"3013","OG0003012:",7
"3014","OG0003013:",9
"3015","OG0003014:",9
"3016","OG0003015:",9
"3017","OG0003016:",9
"3018","OG0003017:",4
"3019","OG0003018:",9
"3020","OG0003019:",8
"3021","OG0003020:",8
"3022","OG0003021:",4
"3023","OG0003022:",7
"3024","OG0003023:",8
"3025","OG0003024:",7
"3026","OG0003025:",8
"3027","OG0003026:",9
"3028","OG0003027:",9
"3029","OG0003028:",10
"3030","OG0003029:",9
"3031","OG0003030:",9
"3032","OG0003031:",10
"3033","OG0003032:",9
"3034","OG0003033:",10
"3035","OG0003034:",10
"3036","OG0003035:",9
"3037","OG0003036:",9
"3038","OG0003037:",9
"3039","OG0003038:",10
"3040","OG0003039:",9
"3041","OG0003040:",10
"3042","OG0003041:",9
"3043","OG0003042:",9
"3044","OG0003043:",9
"3045","OG0003044:",10
"3046","OG0003045:",9
"3047","OG0003046:",10
"3048","OG0003047:",10
"3049","OG0003048:",10
"3050","OG0003049:",10
"3051","OG0003050:",8
"3052","OG0003051:",7
"3053","OG0003052:",9
"3054","OG0003053:",9
"3055","OG0003054:",9
"3056","OG0003055:",9
"3057","OG0003056:",9
"3058","OG0003057:",9
"3059","OG0003058:",9
"3060","OG0003059:",9
"3061","OG0003060:",9
"3062","OG0003061:",9
"3063","OG0003062:",9
"3064","OG0003063:",9
"3065","OG0003064:",9
"3066","OG0003065:",9
"3067","OG0003066:",9
"3068","OG0003067:",9
"3069","OG0003068:",8
"3070","OG0003069:",7
"3071","OG0003070:",7
"3072","OG0003071:",6
"3073","OG0003072:",8
"3074","OG0003073:",8
"3075","OG0003074:",7
"3076","OG0003075:",9
"3077","OG0003076:",8
"3078","OG0003077:",8
"3079","OG0003078:",3
"3080","OG0003079:",9
"3081","OG0003080:",8
"3082","OG0003081:",9
"3083","OG0003082:",8
"3084","OG0003083:",6
"3085","OG0003084:",7
"3086","OG0003085:",8
"3087","OG0003086:",8
"3088","OG0003087:",8
"3089","OG0003088:",8
"3090","OG0003089:",6
"3091","OG0003090:",2
"3092","OG0003091:",3
"3093","OG0003092:",6
"3094","OG0003093:",7
"3095","OG0003094:",5
"3096","OG0003095:",8
"3097","OG0003096:",7
"3098","OG0003097:",6
"3099","OG0003098:",5
"3100","OG0003099:",5
"3101","OG0003100:",5
"3102","OG0003101:",7
"3103","OG0003102:",7
"3104","OG0003103:",5
"3105","OG0003104:",7
"3106","OG0003105:",5
"3107","OG0003106:",6
"3108","OG0003107:",7
"3109","OG0003108:",6
"3110","OG0003109:",7
"3111","OG0003110:",7
"3112","OG0003111:",7
"3113","OG0003112:",7
"3114","OG0003113:",3
"3115","OG0003114:",7
"3116","OG0003115:",7
"3117","OG0003116:",7
"3118","OG0003117:",6
"3119","OG0003118:",6
"3120","OG0003119:",4
"3121","OG0003120:",8
"3122","OG0003121:",6
"3123","OG0003122:",6
"3124","OG0003123:",7
"3125","OG0003124:",7
"3126","OG0003125:",7
"3127","OG0003126:",6
"3128","OG0003127:",8
"3129","OG0003128:",7
"3130","OG0003129:",6
"3131","OG0003130:",6
"3132","OG0003131:",7
"3133","OG0003132:",7
"3134","OG0003133:",7
"3135","OG0003134:",7
"3136","OG0003135:",7
"3137","OG0003136:",9
"3138","OG0003137:",7
"3139","OG0003138:",6
"3140","OG0003139:",6
"3141","OG0003140:",7
"3142","OG0003141:",7
"3143","OG0003142:",7
"3144","OG0003143:",6
"3145","OG0003144:",7
"3146","OG0003145:",7
"3147","OG0003146:",7
