"","x"
"852","OG0002002:"
"853","OG0002008:"
"854","OG0002009:"
"855","OG0002133:"
"856","OG0002142:"
"857","OG0002162:"
"858","OG0002176:"
"859","OG0000099:"
"860","OG0000149:"
"861","OG0000168:"
"862","OG0000294:"
"863","OG0000310:"
"864","OG0000425:"
"865","OG0000485:"
"866","OG0000547:"
"867","OG0000594:"
"868","OG0000689:"
"869","OG0000712:"
"870","OG0000722:"
"871","OG0000826:"
"872","OG0000836:"
"873","OG0000837:"
"874","OG0000865:"
"875","OG0000868:"
"876","OG0000923:"
"877","OG0000929:"
"878","OG0000930:"
"879","OG0000942:"
"880","OG0000944:"
"881","OG0001023:"
"882","OG0001040:"
"883","OG0001083:"
"884","OG0001092:"
"885","OG0001094:"
"886","OG0001169:"
"887","OG0001170:"
"888","OG0001178:"
"889","OG0001179:"
"890","OG0001220:"
"891","OG0001227:"
"892","OG0001237:"
"893","OG0001244:"
"894","OG0001349:"
"895","OG0001357:"
"896","OG0001361:"
"897","OG0001421:"
"898","OG0001427:"
"899","OG0001445:"
"900","OG0001506:"
"901","OG0001610:"
"902","OG0001719:"
"903","OG0001755:"
"904","OG0001878:"
"905","OG0001980:"
"906","OG0002079:"
"907","OG0002147:"
"908","OG0002189:"
"909","OG0000039:"
"910","OG0000088:"
"911","OG0000098:"
"912","OG0000102:"
"913","OG0000121:"
"914","OG0000122:"
"915","OG0000144:"
"916","OG0000189:"
"917","OG0000197:"
"918","OG0000276:"
"919","OG0000357:"
"920","OG0000382:"
"921","OG0000467:"
"922","OG0000676:"
"923","OG0000686:"
"924","OG0000688:"
"925","OG0000762:"
"926","OG0000799:"
"927","OG0000835:"
"928","OG0000885:"
"929","OG0000902:"
"930","OG0000905:"
"931","OG0000939:"
"932","OG0000961:"
"933","OG0000969:"
"934","OG0000970:"
"935","OG0000988:"
"936","OG0000999:"
"937","OG0001020:"
"938","OG0001045:"
"939","OG0001049:"
"940","OG0001079:"
"941","OG0001088:"
"942","OG0001101:"
"943","OG0001171:"
"944","OG0001225:"
"945","OG0001241:"
"946","OG0001345:"
"947","OG0001386:"
"948","OG0001399:"
"949","OG0001455:"
"950","OG0001516:"
"951","OG0001584:"
"952","OG0001677:"
"953","OG0001681:"
"954","OG0001701:"
"955","OG0001738:"
"956","OG0001784:"
"957","OG0001932:"
"958","OG0002006:"
"959","OG0002046:"
"960","OG0002088:"
"961","OG0000053:"
"962","OG0000091:"
"963","OG0000198:"
"964","OG0000201:"
"965","OG0000223:"
"966","OG0000245:"
"967","OG0000287:"
"968","OG0000430:"
"969","OG0000432:"
"970","OG0000462:"
"971","OG0000481:"
"972","OG0000526:"
"973","OG0000595:"
"974","OG0000767:"
"975","OG0000847:"
"976","OG0000876:"
"977","OG0000931:"
"978","OG0000989:"
"979","OG0000993:"
"980","OG0001017:"
"981","OG0001054:"
"982","OG0001072:"
"983","OG0001075:"
"984","OG0001095:"
"985","OG0001100:"
"986","OG0001104:"
"987","OG0001117:"
"988","OG0001189:"
"989","OG0001201:"
"990","OG0001238:"
"991","OG0001239:"
"992","OG0001240:"
"993","OG0001363:"
"994","OG0001369:"
"995","OG0001472:"
"996","OG0001641:"
"997","OG0001818:"
"998","OG0001900:"
"999","OG0001908:"
"1000","OG0002005:"
"1001","OG0002082:"
"1002","OG0002089:"
"1003","OG0002090:"
"1004","OG0000035:"
"1005","OG0000063:"
"1006","OG0000170:"
"1007","OG0000203:"
"1008","OG0000272:"
"1009","OG0000285:"
"1010","OG0000286:"
"1011","OG0000292:"
"1012","OG0000323:"
"1013","OG0000409:"
"1014","OG0000427:"
"1015","OG0000429:"
"1016","OG0000436:"
"1017","OG0000468:"
"1018","OG0000482:"
"1019","OG0000483:"
"1020","OG0000492:"
"1021","OG0000596:"
"1022","OG0000674:"
"1023","OG0000692:"
"1024","OG0000723:"
"1025","OG0000867:"
"1026","OG0000875:"
"1027","OG0000886:"
"1028","OG0000887:"
"1029","OG0000921:"
"1030","OG0000940:"
"1031","OG0000992:"
"1032","OG0001021:"
"1033","OG0001052:"
"1034","OG0001080:"
"1035","OG0001089:"
"1036","OG0001347:"
"1037","OG0001438:"
"1038","OG0001460:"
"1039","OG0001477:"
"1040","OG0001587:"
"1041","OG0001622:"
"1042","OG0001684:"
"1043","OG0001785:"
"1044","OG0001847:"
"1045","OG0001879:"
"1046","OG0001966:"
"1047","OG0002003:"
"1048","OG0002042:"
"1049","OG0000288:"
"1050","OG0000309:"
"1051","OG0000321:"
"1052","OG0000381:"
"1053","OG0000428:"
"1054","OG0000469:"
"1055","OG0000486:"
"1056","OG0000494:"
"1057","OG0000616:"
"1058","OG0000782:"
"1059","OG0000862:"
"1060","OG0000874:"
"1061","OG0000877:"
"1062","OG0000917:"
"1063","OG0000924:"
"1064","OG0001070:"
"1065","OG0001082:"
"1066","OG0001167:"
"1067","OG0001343:"
"1068","OG0001352:"
"1069","OG0001392:"
"1070","OG0001402:"
"1071","OG0001514:"
"1072","OG0001559:"
"1073","OG0001702:"
"1074","OG0001783:"
"1075","OG0001823:"
"1076","OG0001880:"
"1077","OG0001979:"
"1078","OG0000161:"
"1079","OG0000193:"
"1080","OG0000236:"
"1081","OG0000246:"
"1082","OG0000306:"
"1083","OG0000346:"
"1084","OG0000389:"
"1085","OG0000438:"
"1086","OG0000465:"
"1087","OG0000470:"
"1088","OG0000670:"
"1089","OG0000671:"
"1090","OG0000675:"
"1091","OG0000693:"
"1092","OG0000695:"
"1093","OG0000823:"
"1094","OG0000834:"
"1095","OG0000907:"
"1096","OG0000922:"
"1097","OG0000925:"
"1098","OG0001019:"
"1099","OG0001062:"
"1100","OG0001078:"
"1101","OG0001085:"
"1102","OG0001087:"
"1103","OG0001096:"
"1104","OG0001103:"
"1105","OG0001164:"
"1106","OG0001224:"
"1107","OG0001289:"
"1108","OG0001417:"
"1109","OG0001428:"
"1110","OG0001461:"
"1111","OG0001505:"
"1112","OG0001537:"
"1113","OG0001623:"
"1114","OG0001814:"
"1115","OG0001855:"
"1116","OG0001911:"
"1117","OG0001914:"
"1118","OG0001971:"
"1119","OG0001975:"
"1120","OG0001983:"
"1121","OG0000071:"
"1122","OG0000226:"
"1123","OG0000227:"
"1124","OG0000257:"
"1125","OG0000307:"
"1126","OG0000322:"
"1127","OG0000444:"
"1128","OG0000445:"
"1129","OG0000449:"
"1130","OG0000466:"
"1131","OG0000495:"
"1132","OG0000538:"
"1133","OG0000566:"
"1134","OG0000614:"
"1135","OG0000635:"
"1136","OG0000656:"
"1137","OG0000678:"
"1138","OG0000690:"
"1139","OG0000702:"
"1140","OG0000813:"
"1141","OG0000846:"
"1142","OG0000914:"
"1143","OG0000990:"
"1144","OG0001001:"
"1145","OG0001014:"
"1146","OG0001015:"
"1147","OG0001016:"
"1148","OG0001025:"
"1149","OG0001161:"
"1150","OG0001168:"
"1151","OG0001348:"
"1152","OG0001471:"
"1153","OG0001532:"
"1154","OG0001557:"
"1155","OG0001558:"
"1156","OG0001705:"
"1157","OG0001743:"
"1158","OG0001786:"
"1159","OG0001824:"
"1160","OG0001844:"
"1161","OG0001919:"
"1162","OG0001930:"
"1163","OG0001943:"
"1164","OG0000324:"
"1165","OG0000359:"
"1166","OG0000393:"
"1167","OG0000408:"
"1168","OG0000446:"
"1169","OG0000447:"
"1170","OG0000450:"
"1171","OG0000463:"
"1172","OG0000496:"
"1173","OG0000523:"
"1174","OG0000564:"
"1175","OG0000599:"
"1176","OG0000766:"
"1177","OG0000768:"
"1178","OG0000821:"
"1179","OG0000860:"
"1180","OG0000953:"
"1181","OG0000994:"
"1182","OG0001013:"
"1183","OG0001034:"
"1184","OG0001064:"
"1185","OG0001118:"
"1186","OG0001228:"
"1187","OG0001277:"
"1188","OG0001287:"
"1189","OG0001362:"
"1190","OG0001384:"
"1191","OG0001408:"
"1192","OG0001480:"
"1193","OG0001544:"
"1194","OG0001590:"
"1195","OG0001626:"
"1196","OG0001827:"
"1197","OG0001887:"
"1198","OG0001909:"
"1199","OG0001913:"
"1200","OG0000087:"
"1201","OG0000105:"
"1202","OG0000130:"
"1203","OG0000139:"
"1204","OG0000342:"
"1205","OG0000388:"
"1206","OG0000452:"
"1207","OG0000518:"
"1208","OG0000552:"
"1209","OG0000565:"
"1210","OG0000634:"
"1211","OG0000673:"
"1212","OG0000812:"
"1213","OG0000978:"
"1214","OG0001006:"
"1215","OG0001036:"
"1216","OG0001194:"
"1217","OG0001223:"
"1218","OG0001297:"
"1219","OG0001443:"
"1220","OG0001504:"
"1221","OG0001564:"
"1222","OG0000069:"
"1223","OG0000097:"
"1224","OG0000128:"
"1225","OG0000202:"
"1226","OG0000252:"
"1227","OG0000262:"
"1228","OG0000274:"
"1229","OG0000328:"
"1230","OG0000339:"
"1231","OG0000391:"
"1232","OG0000517:"
"1233","OG0000531:"
"1234","OG0000532:"
"1235","OG0000568:"
"1236","OG0000573:"
"1237","OG0000578:"
"1238","OG0000668:"
"1239","OG0000669:"
"1240","OG0000809:"
"1241","OG0000855:"
"1242","OG0000857:"
"1243","OG0000858:"
"1244","OG0000891:"
"1245","OG0000980:"
"1246","OG0001086:"
"1247","OG0001121:"
