5_736	3_1944	29.57	230	154	4	3	226	4	231	4e-28	 107
5_736	3_2296	27.10	214	151	1	20	233	21	229	2e-27	 107
5_736	3_381	27.31	238	164	5	4	241	1	229	3e-27	 105
5_736	3_1363	34.47	235	122	10	5	223	340	558	2e-26	 107
5_736	3_826	29.68	219	147	3	8	222	7	222	1e-24	98.2
5_736	3_160	31.51	219	145	2	5	219	3	220	2e-24	96.3
5_736	3_2243	35.46	141	88	2	85	222	1	141	3e-24	95.1
5_736	3_85	29.56	203	132	4	10	211	6	198	1e-23	94.0
5_736	3_1628	31.65	218	133	6	14	220	55	267	4e-23	94.0
5_736	3_143	28.64	220	149	3	5	224	3	214	9e-23	93.2
5_736	3_299	29.68	219	137	4	29	247	287	488	1e-22	95.1
5_736	3_299	25.22	230	145	8	4	218	1	218	6e-12	62.8
5_736	3_829	31.20	234	130	10	5	223	333	550	3e-22	94.0
5_736	3_1426	23.50	217	150	2	5	221	1	201	5e-22	90.5
5_736	3_1287	28.29	251	156	6	4	241	2	241	2e-21	88.6
5_736	3_644	24.90	241	161	5	4	244	3	223	6e-20	84.0
5_736	3_761	27.20	239	135	7	7	218	6	232	2e-19	85.9
5_736	3_761	22.62	221	146	4	2	218	316	515	2e-12	63.9
5_736	3_1910	27.60	221	146	5	15	233	14	222	2e-19	85.1
5_736	3_1910	25.89	197	134	5	27	220	278	465	5e-18	80.9
5_736	3_2381	29.03	217	131	6	20	229	18	218	5e-19	82.0
5_736	3_745	25.93	216	155	2	7	220	4	216	1e-18	80.5
5_736	3_835	26.73	217	142	2	12	228	32	231	4e-18	79.0
5_736	3_791	26.20	229	140	7	4	223	330	538	3e-17	79.0
5_736	3_367	27.31	238	157	7	1	227	1	233	8e-17	75.5
5_736	3_1660	26.24	221	150	4	4	217	1	215	1e-16	76.6
5_736	3_1660	26.36	220	140	6	20	225	267	478	2e-15	73.2
5_736	3_839	25.94	212	152	5	4	214	1	208	8e-15	69.3
5_736	3_1623	22.50	240	151	6	4	218	1	230	3e-13	67.0
5_736	3_1623	23.21	224	128	5	4	214	319	511	2e-08	51.6
5_736	3_1447	22.91	323	196	10	4	285	3	313	4e-13	66.6
5_736	3_1447	24.53	212	136	6	6	215	329	518	3e-09	54.3
5_736	3_792	24.56	228	135	8	4	218	322	525	2e-12	64.3
5_736	3_2394	22.43	214	147	4	1	214	1	195	9e-10	55.1
5_736	3_2005	22.97	209	130	5	2	206	314	495	2e-07	48.9
5_736	3_2005	22.71	207	124	8	18	211	16	199	8e-06	43.5
5_736	3_1094	23.91	184	121	5	1	171	1	178	2e-05	41.6
5_736	3_720	34.29	70	42	2	138	204	826	894	3e-04	38.9
5_736	3_1368	24.64	211	128	7	20	224	37	222	5e-04	37.7
5_736	3_693	44.12	34	19	0	121	154	27	60	8e-04	34.7
5_736	3_1872	29.07	86	57	3	122	204	315	399	8e-04	37.4
5_737	3_1090	30.77	247	156	5	38	274	29	270	5e-38	 134
5_737	3_390	28.07	228	158	5	51	273	43	269	4e-30	 112
5_739	3_557	28.28	290	183	10	27	298	4	286	3e-18	81.3
5_739	3_226	24.26	235	164	4	30	254	4	234	2e-15	71.6
5_744	3_725	49.01	302	148	3	7	306	26	323	5e-100	 298
5_744	3_1253	41.67	240	132	5	68	304	106	340	2e-55	 184
5_745	3_1567	33.09	269	168	5	10	273	16	277	1e-38	 150
5_745	3_1567	23.39	342	205	12	447	755	361	678	6e-13	68.6
5_745	3_2106	34.90	192	105	5	92	269	108	293	6e-24	 100
5_745	3_1371	33.16	196	117	4	82	270	79	267	2e-23	98.6
5_745	3_1838	20.99	262	165	7	445	678	235	482	7e-04	39.3
5_746	3_1740	23.35	197	133	5	4	192	319	505	6e-04	37.0
5_747	3_1847	36.98	192	115	3	16	204	3	191	1e-38	 131
5_749	3_547	34.90	192	119	3	44	231	48	237	6e-32	 116
5_751	3_539	44.85	165	89	2	452	614	25	189	5e-46	 159
5_751	3_927	34.16	243	137	7	19	257	15	238	5e-27	 110
5_751	3_1971	28.90	263	146	9	21	276	18	246	2e-19	88.6
5_751	3_1880	27.38	325	199	13	9	320	2	302	5e-13	68.2
5_751	3_1183	27.46	142	94	3	19	160	13	145	3e-11	62.0
5_751	3_928	29.94	177	104	5	19	194	13	170	6e-11	61.6
5_751	3_1544	24.14	116	74	3	78	181	208	321	8e-05	41.6
5_752	3_1102	28.57	112	76	2	8	116	162	272	5e-07	45.8
5_754	3_682	36.51	482	279	6	25	506	7	461	2e-96	 300
5_755	3_2037	31.53	314	192	8	55	355	24	327	1e-38	 142
5_756	3_2073	42.15	261	148	1	17	277	23	280	5e-74	 229
5_757	3_2509	28.38	148	99	2	6	153	3	143	1e-15	67.4
5_757	3_2430	30.83	120	81	1	6	125	1	118	5e-14	62.8
5_757	3_2411	23.94	142	101	3	6	147	1	135	9e-12	55.8
5_758	3_1345	38.18	550	329	6	3	548	1	543	7e-129	 389
5_758	3_1467	22.40	576	355	21	4	529	38	571	2e-21	94.7
5_758	3_574	22.69	379	234	13	206	533	227	597	4e-15	74.3
5_758	3_317	20.98	491	330	15	4	464	3	465	4e-14	71.2
5_759	3_1430	20.21	292	204	11	130	400	144	427	6e-08	50.4
5_760	3_345	40.37	815	447	11	9	813	8	793	0.0	 572
5_760	3_626	32.58	617	400	9	197	810	73	676	3e-106	 342
5_760	3_346	36.92	65	38	1	7	68	3	67	7e-07	45.4
5_760	3_346	34.43	61	37	1	74	131	5	65	8e-05	39.3
5_761	3_1636	35.77	246	153	2	16	261	2	242	8e-47	 156
5_762	3_1637	60.35	396	156	1	11	406	2	396	0.0	 512
5_762	3_313	27.78	198	115	10	72	258	13	193	4e-09	53.9
5_762	3_1460	24.59	183	119	6	68	247	22	188	2e-04	39.3
5_763	3_1595	38.87	934	503	19	13	893	15	933	0.0	 645
5_765	3_1620	44.38	329	173	4	4	331	3	322	9e-84	 257
5_766	3_1296	42.70	89	51	0	249	337	1	89	7e-23	89.0
5_766	3_2164	25.33	225	154	7	89	303	53	273	4e-09	53.5
5_770	3_715	34.78	69	36	2	14	82	3	62	2e-04	40.0
5_771	3_2122	26.74	172	116	3	55	223	40	204	4e-16	70.5
5_772	3_2156	49.50	400	179	10	8	393	7	397	1e-117	 348
5_774	3_1618	30.74	244	155	7	8	246	6	240	9e-26	99.4
5_775	3_1966	43.32	367	197	6	6	367	5	365	3e-87	 269
5_776	3_1967	58.15	638	233	6	1	632	1	610	0.0	 701
5_777	3_1559	21.54	260	189	5	83	334	79	331	1e-09	55.5
5_780	3_1235	50.12	427	197	3	8	425	1	420	1e-139	 407
5_780	3_1259	40.10	414	246	2	13	426	8	419	1e-97	 299
5_781	3_1527	29.36	109	75	1	37	145	26	132	1e-08	48.5
5_782	3_157	31.65	278	190	0	23	300	9	286	2e-47	 166
5_782	3_209	28.49	365	240	5	23	383	8	355	4e-44	 157
5_782	3_1646	24.91	269	185	8	18	280	1	258	2e-13	67.8
5_782	3_2264	21.77	271	190	4	50	314	29	283	4e-12	63.5
5_782	3_1030	29.09	110	74	3	49	155	25	133	2e-07	48.9
5_782	3_204	21.84	261	185	5	85	328	66	324	1e-06	46.6
5_782	3_783	26.67	180	115	7	47	216	23	195	1e-06	46.2
5_782	3_3	23.08	182	128	4	41	215	21	197	6e-05	41.2
5_782	3_575	28.81	118	78	4	49	161	37	153	1e-04	40.4
5_782	3_169	32.00	75	50	1	63	136	45	119	9e-04	37.4
5_783	3_2016	45.35	172	93	1	9	179	1	172	2e-49	 157
5_783	3_1815	29.79	94	52	2	58	151	66	145	2e-06	43.1
5_783	3_420	25.93	162	113	5	1	157	75	234	2e-06	43.1
5_785	3_2104	33.10	287	158	10	162	421	133	412	3e-36	 135
5_785	3_1185	27.65	264	157	8	164	395	300	561	7e-21	91.3
5_786	3_2066	36.21	232	139	5	2	225	4	234	3e-44	 147
5_786	3_1593	36.32	223	136	3	2	224	3	219	6e-42	 141
5_786	3_686	36.24	229	138	4	2	224	4	230	9e-42	 141
5_786	3_1534	36.12	227	135	6	3	221	5	229	1e-39	 136
5_786	3_162	32.88	219	143	3	3	221	4	218	9e-36	 125
5_786	3_815	33.48	227	148	3	1	226	1	225	1e-26	 100
5_786	3_596	31.69	142	78	5	1	130	2	136	2e-11	58.2
5_786	3_2187	28.69	122	75	4	2	116	3	119	7e-07	44.7
5_786	3_217	27.10	107	71	5	1	104	1	103	3e-06	43.5
5_787	3_864	27.91	344	196	12	6	340	7	307	2e-29	 112
5_787	3_1526	28.02	339	185	13	1	333	1	286	6e-26	 102
5_787	3_2281	28.57	287	156	11	1	277	1	248	4e-25	 100
5_787	3_1622	34.62	104	45	5	33	136	29	109	9e-09	52.0
5_787	3_788	21.85	302	181	9	36	332	36	287	2e-07	48.1
5_787	3_659	21.49	363	219	14	14	349	7	330	8e-07	46.2
5_787	3_775	24.54	216	115	9	28	242	25	193	3e-06	44.3
5_787	3_2154	29.34	167	81	7	17	183	14	143	6e-04	37.0
5_791	3_69	24.27	515	331	9	16	488	18	515	1e-37	 149
5_791	3_69	29.22	243	163	3	853	1092	799	1035	4e-23	 102
5_793	3_1790	37.01	281	167	6	174	452	2	274	3e-39	 141
5_793	3_1791	40.79	76	32	4	3	75	5	70	7e-06	43.1
5_795	3_852	21.38	276	187	6	36	300	5	261	1e-12	63.2
5_795	3_1199	21.74	276	180	10	44	299	2	261	6e-12	61.2
5_795	3_855	33.67	98	64	1	37	134	5	101	1e-11	60.1
5_796	3_687	31.70	265	153	7	154	412	336	578	4e-34	 130
5_796	3_2065	25.14	362	219	10	61	404	231	558	2e-32	 125
5_796	3_1535	29.96	267	151	9	153	409	344	584	2e-25	 104
5_796	3_163	25.70	249	153	6	163	407	233	453	4e-19	85.5
5_796	3_1594	26.92	234	149	6	173	404	236	449	9e-18	81.3
5_796	3_814	21.79	257	163	10	154	407	108	329	2e-06	45.4
5_797	3_2066	38.53	231	130	3	11	231	4	232	1e-47	 157
5_797	3_162	37.22	223	136	2	11	232	3	222	3e-47	 155
5_797	3_686	37.55	229	131	4	11	230	4	229	4e-47	 155
5_797	3_1593	38.18	220	132	2	11	230	3	218	4e-47	 155
5_797	3_1534	33.48	233	141	3	10	231	3	232	3e-41	 140
5_797	3_815	29.65	226	152	2	11	232	2	224	1e-30	 112
5_797	3_1009	33.03	109	70	2	12	119	4	110	2e-13	63.2
5_797	3_2187	34.83	89	53	3	41	127	35	120	2e-12	60.5
5_797	3_596	28.99	138	94	4	12	147	4	139	4e-08	48.9
5_798	3_1629	29.25	212	141	5	8	217	4	208	4e-21	85.9
5_809	3_1152	50.46	862	418	5	1	856	1	859	0.0	 865
5_809	3_949	45.14	864	381	12	5	849	5	794	0.0	 716
5_809	3_453	27.54	138	83	4	571	699	16	145	2e-05	43.9
5_809	3_1761	33.33	99	47	5	567	660	15	99	2e-04	40.8
5_811	3_255	33.20	241	146	4	3	239	5	234	3e-37	 130
5_811	3_624	30.04	243	163	6	3	241	5	244	5e-31	 114
5_811	3_711	27.63	228	149	5	5	222	11	232	5e-21	85.9
5_811	3_658	29.71	175	119	2	8	182	5	175	1e-19	82.4
5_811	3_1023	32.67	150	93	4	3	148	2	147	1e-18	79.0
5_811	3_581	27.31	216	136	4	3	208	8	212	8e-18	76.6
5_811	3_1784	26.84	231	146	8	5	222	3	223	1e-17	75.9
5_811	3_615	25.78	225	159	4	5	222	7	230	4e-16	71.6
5_811	3_1777	24.78	230	159	5	5	223	3	229	1e-15	70.5
5_811	3_920	24.79	238	164	5	1	225	1	236	3e-15	69.3
5_811	3_1007	25.00	212	136	6	3	195	4	211	3e-14	66.6
5_811	3_65	22.99	187	136	3	5	184	8	193	2e-13	64.7
5_811	3_239	24.02	229	161	6	5	222	7	233	2e-13	64.7
5_811	3_341	25.14	183	123	4	8	182	48	224	2e-11	58.9
5_811	3_2288	23.37	184	136	3	6	185	7	189	2e-10	56.2
5_811	3_2277	23.66	224	159	5	5	216	2	225	4e-10	54.7
5_811	3_182	26.34	186	130	4	5	184	12	196	5e-10	54.7
5_811	3_594	29.33	150	89	6	55	189	30	177	1e-09	53.1
5_811	3_1734	24.31	218	154	4	8	222	4	213	3e-08	49.3
5_811	3_2391	23.44	209	141	6	8	203	7	209	2e-06	43.9
5_811	3_2548	29.03	93	61	2	2	90	3	94	8e-06	40.4
5_811	3_588	20.09	214	149	4	3	197	9	219	8e-06	42.4
5_812	3_1219	32.74	339	220	2	10	347	13	344	5e-67	 226
5_812	3_1946	29.46	353	230	7	2	346	5	346	7e-45	 162
5_812	3_760	27.73	119	81	2	237	352	216	332	9e-11	60.8
5_812	3_2392	20.00	340	234	11	18	344	11	325	9e-08	50.8
5_812	3_729	20.00	315	201	11	37	339	132	407	2e-06	46.2
5_812	3_1456	20.00	135	105	1	202	336	178	309	7e-05	41.6
5_814	3_1720	27.75	400	252	9	7	374	73	467	2e-49	 174
5_815	3_1781	44.08	304	160	5	6	300	73	375	3e-87	 267
5_815	3_1779	31.02	274	160	5	40	299	39	297	4e-37	 135
5_816	3_683	45.81	430	229	3	1	428	1	428	1e-131	 387
5_817	3_2012	24.05	158	116	3	13	166	4	161	3e-10	57.8
5_819	3_1301	28.09	235	153	8	88	314	103	329	9e-20	84.7
5_820	3_799	27.85	158	99	5	6	151	5	159	2e-09	50.8
5_821	3_761	33.46	529	345	4	8	535	4	526	3e-104	 327
5_821	3_761	31.36	236	121	6	7	240	318	514	8e-27	 111
5_821	3_1447	33.76	545	326	11	10	536	6	533	6e-90	 290
5_821	3_1447	31.13	257	134	4	23	277	344	559	3e-31	 124
5_821	3_1447	31.01	258	131	6	327	540	3	257	1e-27	 113
5_821	3_1623	30.45	509	331	9	19	516	12	508	7e-68	 228
5_821	3_1623	29.28	222	124	3	327	515	1	222	5e-24	 102
5_821	3_2005	23.25	529	329	11	20	514	14	499	3e-40	 150
5_821	3_2005	27.32	205	140	4	340	536	15	218	3e-19	87.0
5_821	3_1944	27.52	258	141	9	327	557	5	243	2e-18	82.0
5_821	3_1944	27.39	230	119	8	7	222	5	200	9e-16	73.9
5_821	3_826	28.52	256	146	11	331	554	7	257	4e-17	77.8
5_821	3_826	26.22	225	117	6	13	222	9	199	5e-12	62.8
5_821	3_2195	28.46	246	123	5	10	239	4	212	5e-17	77.4
5_821	3_2195	26.19	210	114	6	327	507	1	198	4e-13	65.9
5_821	3_381	28.24	170	98	4	327	480	1	162	6e-17	77.4
5_821	3_381	26.91	223	110	8	12	221	6	188	5e-11	59.3
5_821	3_397	29.05	210	127	6	327	516	1	208	9e-17	76.6
5_821	3_397	27.53	247	125	8	10	239	4	213	6e-16	74.3
5_821	3_745	27.93	222	141	5	327	530	1	221	4e-16	75.1
5_821	3_745	25.21	234	125	8	21	239	14	212	9e-08	50.1
5_821	3_1910	22.03	531	310	20	9	514	3	454	1e-15	75.9
5_821	3_1910	23.94	213	131	6	37	246	284	468	5e-06	45.1
5_821	3_1426	26.34	224	150	5	328	547	1	213	3e-15	72.8
5_821	3_1426	21.23	292	167	6	10	279	3	253	4e-13	66.6
5_821	3_232	26.80	194	120	5	327	503	1	189	3e-15	71.6
5_821	3_232	28.24	216	102	8	20	221	13	189	7e-11	58.5
5_821	3_1088	30.54	203	119	6	343	525	21	221	1e-14	72.0
5_821	3_1088	25.75	233	141	7	27	253	24	230	2e-11	62.0
5_821	3_610	27.05	244	125	9	10	240	4	207	1e-14	70.1
5_821	3_610	22.51	191	133	5	327	504	1	189	8e-13	64.7
5_821	3_2394	28.14	199	134	6	328	522	5	198	2e-14	69.7
5_821	3_829	29.03	186	106	7	340	503	345	526	1e-13	70.1
5_821	3_829	29.19	209	92	11	32	221	355	526	3e-07	49.3
5_821	3_1660	21.68	535	290	18	7	501	1	446	2e-13	68.9
5_821	3_1660	26.37	201	119	7	327	503	1	196	1e-09	56.6
5_821	3_1028	27.78	234	108	9	11	222	5	199	2e-13	66.2
5_821	3_1028	22.17	212	139	8	327	513	1	211	3e-10	57.0
5_821	3_299	28.57	196	122	7	343	527	280	468	3e-13	68.2
5_821	3_299	25.85	205	115	7	38	239	292	462	9e-11	60.5
5_821	3_299	21.86	247	162	6	10	249	4	226	7e-07	47.8
5_821	3_1889	26.21	248	132	7	10	244	7	216	6e-13	66.6
5_821	3_1889	23.14	229	158	6	327	540	4	229	4e-10	57.8
5_821	3_644	27.56	225	114	4	21	239	16	197	7e-13	64.7
5_821	3_644	23.91	184	123	6	327	502	3	177	2e-08	52.0
5_821	3_986	21.28	531	313	19	37	526	37	503	1e-12	66.2
5_821	3_986	24.10	249	143	9	10	240	279	499	2e-10	59.3
5_821	3_366	24.61	256	138	7	23	270	16	224	2e-12	63.5
5_821	3_366	22.49	209	155	2	327	528	1	209	2e-12	63.5
5_821	3_2168	40.45	89	50	1	328	413	3	91	3e-12	62.8
5_821	3_2168	24.10	249	138	8	19	254	13	223	7e-07	47.0
5_821	3_1115	26.42	212	142	6	325	525	2	210	1e-11	62.0
5_821	3_1115	26.11	203	94	7	19	211	15	171	1e-05	43.1
5_821	3_1158	24.47	237	145	7	323	525	1	237	1e-11	62.4
5_821	3_1158	24.23	227	141	9	19	233	20	227	3e-08	52.0
5_821	3_343	27.06	218	128	7	13	222	9	203	2e-11	60.8
5_821	3_343	22.98	235	144	7	326	530	2	229	9e-11	58.9
5_821	3_85	27.52	218	94	5	38	236	28	200	2e-11	60.1
5_821	3_85	25.52	192	112	7	345	516	18	198	7e-09	52.4
5_821	3_143	23.16	190	133	5	328	506	3	190	1e-10	59.3
5_821	3_143	25.99	227	123	8	10	229	5	193	7e-09	53.5
5_821	3_2296	26.79	168	104	5	328	480	4	167	1e-10	59.3
5_821	3_2296	24.39	246	133	9	10	240	6	213	1e-08	53.1
5_821	3_759	26.24	202	118	6	327	504	1	195	2e-10	58.9
5_821	3_759	26.32	228	117	9	10	222	4	195	3e-09	54.7
5_821	3_792	28.07	171	112	7	343	505	340	507	4e-10	58.5
5_821	3_792	25.45	220	120	10	27	240	343	524	6e-09	54.7
5_821	3_791	24.62	260	157	8	288	520	284	531	4e-10	58.5
5_821	3_791	29.56	203	106	7	23	222	347	515	1e-09	57.0
5_821	3_839	25.68	222	134	10	327	522	1	217	4e-10	56.6
5_821	3_839	26.86	242	113	8	19	230	12	219	1e-08	52.0
5_821	3_160	37.66	77	43	2	167	239	142	217	9e-10	55.5
5_821	3_160	23.88	201	127	6	331	509	10	206	2e-05	42.4
5_821	3_224	25.44	228	119	9	10	222	4	195	1e-09	56.6
5_821	3_224	24.23	227	145	7	327	535	1	218	3e-07	48.9
5_821	3_30	25.86	232	129	9	18	237	17	217	3e-09	54.7
5_821	3_30	27.59	145	88	2	353	480	33	177	1e-07	49.7
5_821	3_1628	25.47	212	118	9	325	504	43	246	2e-08	52.0
5_821	3_1628	23.87	243	121	9	5	222	43	246	4e-08	51.2
5_821	3_367	38.46	78	44	2	167	240	146	223	3e-08	51.2
5_821	3_1363	25.74	202	117	8	328	503	340	534	6e-08	51.6
5_821	3_1363	25.22	226	122	9	10	221	342	534	1e-07	50.4
5_821	3_31	25.66	152	97	3	343	480	25	174	6e-08	50.4
5_821	3_31	28.22	202	90	8	38	222	39	202	2e-07	49.3
5_821	3_1287	25.26	194	112	6	327	494	2	188	9e-08	49.7
5_821	3_1287	22.61	199	96	6	20	198	14	174	3e-06	45.1
5_821	3_2381	23.23	155	90	5	343	480	18	160	9e-08	50.1
5_821	3_2243	31.65	79	50	1	166	240	58	136	2e-07	47.8
5_821	3_2243	29.63	81	53	1	449	525	59	139	2e-05	41.6
5_821	3_1094	26.17	214	137	6	21	230	17	213	2e-07	48.5
5_821	3_1159	22.50	280	165	7	24	273	29	286	1e-06	46.6
5_821	3_1159	21.61	273	173	9	325	559	6	275	8e-05	40.8
5_821	3_835	39.53	43	26	0	343	385	40	82	2e-04	39.7
5_821	3_720	27.38	168	102	7	62	222	735	889	6e-04	38.9
5_823	3_1853	30.00	110	68	3	15	124	4	104	4e-12	58.9
5_829	3_1528	35.00	120	74	2	1	116	19	138	1e-17	72.4
5_829	3_1358	31.36	118	76	3	1	116	22	136	9e-17	70.1
5_829	3_1942	23.73	118	81	3	2	116	18	129	1e-04	35.8
5_831	3_1451	31.63	98	66	1	69	166	40	136	7e-12	56.6
5_831	3_862	29.17	72	50	1	97	167	86	157	4e-05	38.5
5_831	3_2225	30.14	73	49	1	89	159	82	154	5e-05	38.1
5_832	3_1452	29.77	131	71	5	34	154	20	139	6e-06	42.0
5_834	3_1116	38.96	77	46	1	115	191	4	79	1e-12	58.2
5_834	3_1579	26.44	87	61	1	6	92	1	84	6e-05	37.0
5_835	3_1260	24.75	295	176	8	27	321	7	255	3e-19	83.2
5_835	3_566	21.95	287	177	7	38	324	14	253	2e-12	63.5
5_841	3_1716	29.86	653	413	19	6	628	4	641	8e-86	 281
5_843	3_1824	25.55	137	98	3	4	138	14	148	1e-10	52.8
5_844	3_1826	38.52	984	508	21	19	983	3	908	0.0	 659
5_844	3_2038	23.34	814	467	16	53	852	23	693	5e-52	 193
5_844	3_414	27.40	146	86	4	75	219	14	140	1e-07	52.0
5_844	3_2132	26.62	154	96	3	67	219	33	170	1e-07	52.0
5_844	3_2132	25.25	202	103	8	505	671	414	602	4e-05	43.5
5_844	3_944	29.58	71	49	1	635	705	256	325	7e-05	42.4
5_845	3_1742	32.55	298	190	7	16	306	19	312	4e-49	 166
5_848	3_1135	36.34	377	234	4	8	381	18	391	6e-80	 251
5_848	3_1302	32.10	377	250	3	8	381	15	388	5e-67	 217
5_848	3_1318	30.10	402	234	10	17	379	29	422	6e-52	 178
5_848	3_530	26.28	411	242	15	9	367	24	425	7e-35	 131
5_848	3_2042	28.04	321	195	10	14	316	36	338	3e-28	 110
5_848	3_1361	27.10	321	195	10	19	317	42	345	3e-22	94.4
5_849	3_403	35.22	318	174	9	17	308	5	316	9e-57	 186
5_849	3_1820	23.70	308	186	9	26	313	15	293	5e-15	70.5
5_850	3_436	20.93	258	182	6	65	315	45	287	9e-10	55.1
5_854	3_69	24.14	522	350	10	8	493	9	520	2e-37	 149
5_854	3_69	26.30	365	249	8	720	1078	679	1029	5e-28	 118
5_854	3_69	21.79	179	139	1	313	491	853	1030	4e-07	50.4
5_858	3_1317	32.24	459	295	6	6	456	7	457	2e-73	 238
5_858	3_1310	33.19	455	285	7	6	448	29	476	4e-69	 228
5_858	3_1257	31.17	462	289	8	6	454	25	470	1e-61	 207
5_858	3_334	30.72	446	291	8	2	435	51	490	1e-60	 206
5_858	3_282	31.47	448	300	4	6	450	22	465	3e-60	 203
5_858	3_978	29.63	459	302	7	6	455	25	471	5e-57	 195
5_858	3_1049	27.81	453	316	3	3	450	19	465	2e-55	 190
5_858	3_1005	26.87	454	327	4	6	456	24	475	2e-50	 177
5_858	3_968	29.00	462	295	13	3	443	36	485	2e-46	 166
5_858	3_570	26.32	437	310	7	7	437	26	456	9e-45	 161
5_858	3_1414	28.35	328	220	5	116	438	97	414	3e-33	 127
5_860	3_649	28.67	150	102	4	19	163	22	171	7e-11	58.2
5_860	3_1619	23.31	163	124	1	1	162	1	163	1e-08	51.2
5_860	3_290	21.43	266	193	6	37	298	39	292	1e-05	42.4
5_861	3_1291	19.60	301	204	8	89	382	19	288	4e-07	48.1
5_862	3_124	24.32	185	126	4	26	207	5	178	5e-12	59.7
5_864	3_1927	31.90	116	71	4	5	120	2	109	9e-15	65.5
5_864	3_512	33.66	101	63	3	5	105	2	98	1e-13	62.4
5_864	3_1232	22.43	107	71	4	5	108	2	99	7e-06	40.4
5_865	3_720	56.90	942	395	5	13	952	6	938	0.0	1098
5_865	3_720	33.87	124	67	3	6	125	605	717	5e-12	65.9
5_865	3_1872	38.57	687	349	14	280	953	125	751	5e-144	 448
5_865	3_1872	50.00	116	58	0	13	128	4	119	2e-26	 112
5_865	3_1872	33.33	153	92	4	626	770	4	154	3e-14	73.6
5_865	3_1872	62.07	29	11	0	21	49	463	491	2e-04	41.2
5_865	3_829	31.94	144	83	6	806	948	436	565	3e-09	56.6
5_865	3_232	33.33	114	61	4	798	903	84	190	4e-09	54.3
5_865	3_2195	32.06	131	77	5	824	952	120	240	7e-09	53.9
5_865	3_2195	27.55	98	62	3	502	598	137	226	7e-04	38.5
5_865	3_397	35.63	87	52	2	822	908	119	201	1e-08	53.5
5_865	3_791	30.25	119	67	4	824	938	438	544	1e-07	51.6
5_865	3_791	29.20	113	65	4	485	593	439	540	2e-05	44.3
5_865	3_839	37.33	75	40	3	837	909	130	199	1e-07	50.1
5_865	3_839	34.85	66	41	1	497	562	130	193	9e-06	44.3
5_865	3_381	27.85	158	95	5	446	603	86	224	2e-07	49.3
5_865	3_381	24.53	159	105	4	784	936	67	216	1e-06	47.0
5_865	3_2243	33.05	118	69	4	484	599	41	150	3e-07	48.1
5_865	3_2243	29.25	147	82	6	823	967	40	166	4e-04	38.9
5_865	3_299	34.21	76	46	2	842	916	387	459	5e-07	49.7
5_865	3_299	29.69	192	105	8	487	662	127	304	9e-07	48.5
5_865	3_299	35.37	82	44	4	502	579	387	463	5e-04	40.0
5_865	3_299	32.00	75	47	2	841	914	140	211	8e-04	38.9
5_865	3_986	26.26	198	121	8	482	662	134	323	1e-06	48.5
5_865	3_986	29.41	119	76	3	484	601	404	515	7e-05	42.7
5_865	3_1944	25.88	85	59	2	823	907	124	204	2e-06	47.0
5_865	3_1944	28.74	87	59	2	476	562	117	200	3e-06	45.8
5_865	3_2296	27.61	163	95	10	453	609	92	237	2e-06	47.0
5_865	3_610	28.43	102	63	4	502	601	130	223	3e-05	42.7
5_865	3_1910	26.23	122	71	4	786	907	346	448	4e-05	43.1
5_865	3_1910	29.21	89	60	2	478	566	363	448	1e-04	41.6
5_865	3_826	33.33	105	62	5	497	597	135	235	7e-05	42.0
5_865	3_1363	29.46	112	63	4	835	943	471	569	7e-05	42.4
5_865	3_31	25.81	124	77	4	501	623	142	251	1e-04	41.2
5_865	3_31	31.96	97	56	3	841	936	142	229	9e-04	38.5
5_865	3_1159	26.14	153	105	4	484	635	137	282	3e-04	40.0
5_865	3_1159	28.07	114	73	3	824	936	137	242	5e-04	39.3
5_865	3_30	26.80	97	65	4	818	911	121	214	3e-04	39.7
5_865	3_30	26.17	107	74	4	475	578	118	222	4e-04	39.7
5_865	3_1028	29.67	91	59	3	824	913	123	209	4e-04	39.3
5_865	3_224	31.78	107	63	4	495	599	129	227	5e-04	39.7
5_865	3_85	30.93	97	59	4	824	917	110	201	6e-04	38.5
5_865	3_761	30.69	101	62	3	803	903	121	213	7e-04	39.3
5_867	3_1016	38.36	232	138	2	10	240	5	232	3e-53	 176
5_869	3_638	26.83	287	187	7	161	439	143	414	4e-22	97.8
5_869	3_1154	23.64	368	244	7	86	436	64	411	5e-22	97.4
5_869	3_360	25.00	248	154	8	1466	1691	22	259	1e-12	68.2
5_869	3_1785	25.44	287	196	8	560	838	3	279	4e-10	59.7
5_869	3_22	27.13	188	123	4	1456	1637	14	193	4e-09	57.0
5_869	3_586	29.52	105	72	2	1588	1691	156	259	4e-08	53.9
5_869	3_23	31.75	126	79	4	1556	1676	109	232	1e-07	52.4
5_869	3_651	25.21	234	147	8	1465	1690	22	235	2e-06	48.5
5_877	3_397	35.22	230	144	3	19	248	2	226	3e-43	 147
5_877	3_2195	40.44	225	124	6	19	241	2	218	7e-42	 143
5_877	3_1088	33.89	239	148	4	34	269	21	252	5e-36	 130
5_877	3_610	30.14	219	141	3	19	237	2	208	3e-31	 115
5_877	3_1889	29.17	240	152	4	16	247	2	231	6e-31	 116
5_877	3_224	31.95	241	155	5	19	257	2	235	1e-30	 115
5_877	3_1159	34.44	241	142	7	19	248	9	244	2e-30	 114
5_877	3_826	32.44	225	146	3	28	251	13	232	2e-28	 108
